numero_uai,name_entity,Secteur,id_type,code_academy,id_town
0600893V,Ecole primaire,Public,151,20,60620
0600391Z,Ecole primaire,Public,151,20,60622
0601340F,Ecole élémentaire,Public,151,20,60623
0602029E,Ecole maternelle,Public,101,20,60623
0601610Z,Maison Familiale Rurale de Songeons,Privé,380,20,60623
0600509C,Ecole élémentaire,Public,151,20,60625
0600161Z,Ecole primaire,Public,151,20,60626
0600534E,Ecole primaire les Prés du Moulin,Public,151,20,60628
0600919Y,Ecole élémentaire,Public,151,20,60629
0601134G,Ecole primaire Raoul Gautherin,Public,151,20,60631
0600370B,Ecole primaire,Public,151,20,60633
0600868T,Ecole primaire,Public,151,20,60634
0601921M,Ecole primaire Jean Casse,Public,151,20,60635
0601446W,Collège Clotaire Baujoin,Public,340,20,60636
0601891E,Ecole élémentaire Onimus,Public,151,20,60636
0600455U,Ecole maternelle Onimus,Public,101,20,60636
0601663G,Ecole élémentaire le Martelois,Public,151,20,60636
0601668M,Ecole maternelle le Martelois,Public,101,20,60636
0600185A,Ecole élémentaire,Public,151,20,60637
0600554B,Ecole primaire,Public,151,20,60638
0600535F,Ecole primaire Dumont de Montroy,Public,151,20,60639
0601723X,Ecole maternelle du Val Mont,Public,101,20,60641
0601724Y,Ecole élémentaire Jean Couvert,Public,151,20,60641
0601725Z,Ecole élémentaire du Moulin,Public,151,20,60642
0601077V,Ecole élémentaire,Public,151,20,60642
0600612P,Ecole élémentaire,Public,151,20,60643
0601694R,Ecole maternelle,Public,101,20,60643
0601747Y,Ecole primaire,Public,151,20,60644
0600156U,Ecole élémentaire,Public,151,20,60645
0600537H,Ecole primaire Marcel  et Olivier Dassault,Public,151,20,60646
0601624P,Ecole maternelle du Bosquet,Public,101,20,60647
0601879S,Ecole élémentaire du Bosquet,Public,151,20,60647
0600294U,Ecole primaire Léon Pillon,Public,151,20,60648
0600328F,Ecole élémentaire,Public,151,20,60650
0601050R,Ecole primaire Jean de la Fontaine,Public,151,20,60651
0600092Z,Ecole primaire,Public,151,20,60652
0601107C,Ecole maternelle,Public,101,20,60653
0601078W,Ecole élémentaire,Public,151,20,60654
0600510D,Ecole maternelle,Public,101,20,60655
0600186B,Ecole primaire,Public,151,20,60656
0600511E,Ecole élémentaire,Public,151,20,60657
0600331J,Ecole primaire,Public,151,20,60658
0601769X,Lycée agricole privé de Vaumoise,Privé,320,20,60661
0600332K,Ecole primaire,Public,151,20,60661
0600163B,Ecole maternelle,Public,101,20,60662
0600539K,Ecole maternelle,Public,101,20,60663
0600295V,Ecole maternelle René Guede,Public,101,20,60664
0600482Y,Ecole maternelle d'application,Public,103,20,60665
0601942K,Ecole élémentaire,Public,151,20,60665
0602030F,Ecole primaire de la Prairie,Public,151,20,60665
0601001M,Ecole maternelle,Public,101,20,60666
0600966Z,Ecole élémentaire Groupe A,Public,151,20,60667
0600967A,Ecole élémentaire Groupe B Les Remparts,Public,151,20,60667
0600453S,Ecole maternelle les Remparts,Public,101,20,60667
0601407D,Collège D'Aramont,Public,340,20,60667
0600540L,Ecole primaire,Public,151,20,60668
0600592T,Ecole élémentaire,Public,151,20,60669
0601435J,Ecole maternelle Jules Ferry,Public,101,20,60670
0601533R,Ecole maternelle Jean de la Fontaine,Public,101,20,60670
0600968B,Ecole élémentaire Jules Ferry,Public,151,20,60670
0601276L,Ecole élémentaire Calmette,Public,151,20,60670
0601003P,Ecole élémentaire,Public,151,20,60671
0600123H,Ecole primaire,Public,151,20,60673
0600737A,Ecole primaire Louis Bailly,Public,151,20,60674
0600948E,Ecole élémentaire,Public,151,20,60675
0600512F,Ecole maternelle Louis Lambert Semé,Public,151,20,60676
0600220N,Ecole primaire,Public,151,20,60678
0600188D,Ecole maternelle,Public,101,20,60679
0600970D,Ecole primaire,Public,151,20,60680
0600093A,Ecole primaire,Public,151,20,60681
0601135H,Ecole primaire,Public,151,20,60682
0600187C,Ecole primaire,Public,151,20,60683
0600776T,Ecole primaire Jean Moulin,Public,151,20,60684
0601563Y,Ecole élémentaire  Rostand/St Exupery,Public,151,20,60684
0600778V,Ecole élémentaire Constant Boudoux,Public,151,20,60684
0601532P,Ecole maternelle Jean Rostand,Public,101,20,60684
0601821D,Collège Emile Lambert,Public,340,20,60684
0600497P,Ecole maternelle Constant Boudoux,Public,101,20,60684
0601664H,Ecole maternelle Jean Moulin,Public,101,20,60684
0600894W,Ecole primaire,Public,151,20,60685
0601457H,Ecole primaire Anna de Noailles - Jean Monnet,Public,151,20,60686
0600920Z,Ecole maternelle,Public,101,20,60687
0601804K,Ecole maternelle,Public,101,20,60689
0600949F,Ecole élémentaire,Public,151,20,60689
0600849X,Ecole élémentaire,Public,151,20,60691
0600296W,Ecole élémentaire,Public,151,20,60692
0600799T,Ecole primaire,Public,151,20,60693
0601645M,Ecole primaire,Public,151,20,60695
0600897Z,Ecole primaire,Public,151,20,60700
0601308W,Ecole primaire,Public,151,20,60701
0600338S,Ecole primaire,Public,151,20,60703
0610329B,Ecole primaire Montsort,Public,151,5,61001
0611043C,Ecole primaire Moliere,Public,151,5,61001
0611142K,Ecole primaire Point du Jour,Public,151,5,61001
0611091E,Collège privé Saint François de Sales,Privé,340,5,61001
0610842J,Ecole primaire privée Sainte Thérèse,Privé,151,5,61001
0610843K,Ecole primaire privée Notre-Dame de Lancrel,Privé,151,5,61001
0611157B,Section d'enseignement professionnel du lycée polyvalent Navarre/Leclerc,Public,334,5,61001
0610844L,Ecole primaire privée Saint François de Sales,Privé,151,5,61001
0610692W,Lycée polyvalent privé St François de Sales,Privé,306,5,61001
0610799M,Ecole secondaire professionnelle privée ADFI,Privé,320,5,61001
0610742A,Section d'enseignement général et professionnel adapté du collège Jean Racine,Public,390,5,61001
0610328A,Ecole primaire Masson,Public,151,5,61001
0611111B,Ecole primaire Jules Verne,Public,151,5,61001
0611168N,Ecole primaire Courteille,Public,151,5,61001
0611222X,École primaire Émile Dupont,Public,151,5,61001
0611226B,Maison Familiale Rurale d'Alençon,Privé,380,5,61001
0610002W,Lycée polyvalent Navarre/Leclerc,Public,306,5,61001
0611282M,Ecole d'esthétique et de coiffure silvya terrade Alencon,Privé,320,5,61001
0610845M,Ecole primaire privée Notre-Dame de L'Assomption,Privé,151,5,61001
0610957J,Section d'enseignement général et professionnel adapté du collège Honoré de Balzac,Public,390,5,61001
0610333F,Ecole primaire Jules Ferry,Public,153,5,61001
0611131Y,Ecole primaire Albert Camus,Public,151,5,61001
0610716X,Section d'enseignement professionnel du Lycée privé Saint Francois de Sales,Privé,334,5,61001
0610693X,Collège privé Notre-Dame,Privé,340,5,61001
0610746E,Lycée professionnel agricole d'Alençon,Public,320,5,61001
0611044D,Ecole primaire Jean de La Fontaine,Public,151,5,61001
0611045E,Ecole primaire Robert Desnos,Public,151,5,61001
0610001V,Lycée général et technologique Alain,Public,300,5,61001
0610004Y,Lycée professionnel Marcel Mezen - Lycée des métiers de l'automobile et du transport,Public,320,5,61001
0610003X,Collège Jean Racine,Public,340,5,61001
0610056E,Collège Saint-Exupéry,Public,340,5,61001
0610918S,Collège Honoré de Balzac,Public,340,5,61001
0611026J,Collège Louise Michel,Public,340,5,61001
0611114E,Ecole primaire,Public,151,5,61002
0610906D,Ecole primaire Vincent Muselli,Public,151,5,61006
0611023F,Collège François Truffaut,Public,340,5,61006
0610694Y,Lycée général privé Jeanne d'Arc,Privé,302,5,61006
0611191N,Ecole primaire Anne Frank,Public,151,5,61006
0611264T,Ecole primaire Prévert - Maupassant,Public,151,5,61006
0610873T,Ecole primaire privée Jeanne d'Arc,Privé,151,5,61006
0611022E,Collège Jean Rostand,Public,340,5,61006
0610872S,Ecole primaire privée Notre-Dame de La Place,Privé,151,5,61006
0610721C,Lycée professionnel privé Jeanne d'Arc,Privé,320,5,61006
0610975D,Ecole primaire Victor Hugo,Public,151,5,61006
0611134B,Ecole primaire Jean de La Fontaine,Public,151,5,61006
0610342R,Ecole primaire Marcel Pagnol,Public,151,5,61006
0610006A,Lycée polyvalent Mezeray-Gabriel,Public,306,5,61006
0610795H,Section d'enseignement général et professionnel adapté du collège Jean Rostand,Public,390,5,61006
0611099N,Collège privé Jeanne d'Arc,Privé,340,5,61006
0611176X,Section d'enseignement professionnel du lycée polyvalent Mezeray/Gabriel,Public,334,5,61006
0610944V,Ecole primaire Val de Rouvre,Public,151,5,61007
0610122B,Ecole maternelle la Carneille,Public,101,5,61007
0610249P,Ecole primaire Ronfeugerai,Public,151,5,61007
0610857A,Ecole primaire privée Sacré-Coeur,Privé,151,5,61007
0610051Z,Collège René Cassin,Public,340,5,61007
0611065B,Ecole primaire Le Petit Nicolas (Athis de l'Orne),Public,151,5,61007
0610913L,Ecole primaire Comtesse de Ségur,Public,151,5,61008
0610359J,Ecole primaire Rémy Poirier,Public,151,5,61024
0610102E,Ecole primaire,Public,151,5,61028
0610361L,Ecole primaire Jacques Antoine Bertre,Public,151,5,61029
0610839F,Ecole primaire privée Saint Michel,Privé,151,5,61038
0610010E,Collège Roger Martin du Gard,Public,340,5,61038
0610368U,Ecole primaire,Public,151,5,61038
0610369V,Ecole primaire,Public,151,5,61040
0610372Y,Ecole primaire,Public,151,5,61043
0611143L,Ecole primaire Roland et Jeanne RICORDEAU,Public,151,5,61044
0610942T,Ecole primaire,Public,151,5,61055
0610900X,Ecole de la Donnette,Public,151,5,61061
0610880A,Ecole primaire privée Notre Dame / Saint Louis,Privé,151,5,61063
0611024G,Collège du Houlme,Public,340,5,61063
0610695Z,Collège privé Notre-Dame,Privé,340,5,61063
0610385M,Ecole primaire du grand haze,Public,151,5,61063
0610889K,Ecole primaire privée Sacré-Coeur,Privé,151,5,61074
0610998D,Ecole primaire Maréchal Leclerc de Hauteclocque,Public,151,5,61074
0610012G,Collège Henri Delivet,Public,340,5,61074
0611220V,Collège René Goscinny,Public,340,5,61075
0610888J,Ecole primaire privée Jeanne d'Arc,Privé,151,5,61075
0610803S,Ecole primaire Lancelot du Lac,Public,151,5,61075
0610124D,Ecole primaire Ernest Megissier,Public,151,5,61077
0611119K,Maison Familiale Rurale de Cerisy-Belle-Étoile,Privé,380,5,61078
0610394X,Ecole élémentaire publique,Public,151,5,61078
0610955G,Ecole primaire Jean Moulin,Public,151,5,61079
0610945W,Ecole primaire des cailloutins,Public,151,5,61081
0610966U,Ecole primaire,Public,151,5,61091
0610132M,Ecole élémentaire Les Mains Vertes,Public,151,5,61092
0610849S,Ecole primaire privée Sacré-Coeur,Privé,151,5,61093
0610405J,Ecole primaire  Les Hirondelles,Public,151,5,61094
0610406K,Ecole primaire A. Surville,Public,151,5,61095
0610407L,Ecole primaire (La Chapelle-d'Andaine),Public,151,5,61096
0611000F,Ecole primaire Jean Helion (Couterne),Public,151,5,61096
0611118J,Maison Familiale Rurale d'Haleine,Privé,380,5,61096
0610886G,Ecole primaire privée Sacré-Coeur (La Chapelle-d'Andaine),Privé,151,5,61096
0611112C,Ecole primaire privée Notre-Dame,Privé,151,5,61097
0610914M,Ecole primaire,Public,151,5,61107
0611207F,Ecole primaire Fortuné Fardouet (Condé S/Huisne),Public,151,5,61116
0610999E,Ecole primaire,Public,151,5,61117
0610420A,Ecole primaire,Public,151,5,61124
0610915N,Ecole primaire des Monts d'Amain,Public,151,5,61133
0610433P,Ecole primaire,Public,151,5,61139
0610426G,Ecole primaire,Public,151,5,61140
0611080T,Ecole primaire Jean Monnet,Public,151,5,61143
0610885F,Ecole primaire privée Ange Gardien (Domfront),Privé,151,5,61145
0610970Y,Collège Jacques Prévert,Public,340,5,61145
0611070G,Ecole primaire Saint-Front (Domfront),Public,151,5,61145
0611223Y,Ecole élémentaire Georges Brassens-Jacques Brel (Domfront),Public,151,5,61145
0610075A,Ecole maternelle Alienor d'Aquitaine (Domfront),Public,101,5,61145
0610815E,Section d'enseignement général et professionnel adapté du collège Jacques Prévert,Public,390,5,61145
0610696A,Collège privé Sacré-Coeur,Privé,340,5,61145
0610014J,Lycée général et technologique Auguste Chevalier,Public,300,5,61145
0610445C,Ecole élémentaire,Public,151,5,61151
0610016L,Collège Georges Brassens,Public,340,5,61153
0611081U,Ecole primaire (Écouché),Public,151,5,61153
0610884E,Ecole primaire privée Sacré-Coeur (Écouché),Privé,151,5,61153
0610449G,Ecole primaire,Public,151,5,61156
0610455N,Ecole primaire des mots tordus,Public,151,5,61163
0610017M,Collège Charles Leandre,Public,340,5,61163
0610459T,Ecole primaire des sources,Public,151,5,61165
0610477M,Ecole élémentaire Henri Matisse,Public,151,5,61167
0610457R,Ecole primaire Claude Monet,Public,151,5,61167
0610684M,Ecole primaire (Villers-en-Ouche),Public,151,5,61167
0610709P,Collège privé Notre-Dame,Privé,340,5,61168
0610881B,Ecole primaire privée Sainte Marie,Privé,151,5,61168
0610019P,Lycée professionnel Flora Tristan,Public,320,5,61168
0611175W,Maison Familiale Rurale de La Ferté-Macé,Privé,380,5,61168
0610909G,Ecole primaire Jacques Prévert,Public,151,5,61168
0610018N,Lycée polyvalent des Andaines - Lycée des métiers du bois et de la transition écologique,Public,306,5,61168
0610800N,Collège Jacques Brel,Public,340,5,61168
0610996B,Etablissement régional d'enseignement adapté Pierre Mendès France,Public,370,5,61168
0610461V,Ecole primaire Paul Souvray,Public,151,5,61168
0610050Y,Section d'enseignement professionnel du lycée polyvalent des Andaines,Public,334,5,61168
0610080F,Ecole maternelle Sévigné,Public,101,5,61169
0611151V,Ecole primaire Sévigné-Paul Bert,Public,151,5,61169
0611193R,Ecole primaire Joseph Morin-La Fontaine,Public,151,5,61169
0610057F,Collège Jean Monnet,Public,340,5,61169
0610796J,Section d'enseignement général et professionnel adapté du collège Jean Monnet,Public,390,5,61169
0611100P,Section d'enseignement professionnel du lycée polyvalent privé Saint Thomas d'Aquin,Privé,334,5,61169
0610851U,Ecole primaire privée les Oisillons,Privé,151,5,61169
0610852V,Ecole primaire privée Saint Joseph,Privé,151,5,61169
0610853W,Ecole primaire privée Notre-Dame,Privé,151,5,61169
0611287T,Section d'enseignement professionnel du lycée polyvalent Jean Guéhenno,Public,334,5,61169
0610463X,Ecole primaire Les Vallées,Public,151,5,61169
0611092F,Collège privé Saint Thomas d'Aquin,Privé,340,5,61169
0611150U,Ecole élémentaire Roland,Public,151,5,61169
0610023U,Collège Sévigné,Public,340,5,61169
0610698C,Lycée polyvalent privé Saint Thomas D'Aquin,Privé,306,5,61169
0610078D,Ecole maternelle Roland,Public,101,5,61169
0610021S,"Lycée polyvalent Jean Guehenno - lycée des métiers des services, de l'industrie et du tertiaire",Public,306,5,61169
0610473H,Ecole primaire Edgar Degas,Public,151,5,61181
0610710R,Collège privé Tregaro,Privé,340,5,61181
0611257K,École primaire privée Trégaro,Privé,151,5,61181
0610958K,Collège Jean Moulin,Public,340,5,61181
0611020C,Lycée agricole privé Esat - Giel-Courteilles,Privé,320,5,61189
0610699D,Collège privé Esat de Giel,Privé,340,5,61189
0610724F,Lycée professionnel privé Esat de Giel,Privé,320,5,61189
0610176K,Ecole primaire Goulet,Public,151,5,61194
0610901Y,Ecole primaire Guêchoise (le gué de la chaîne),Public,151,5,61196
0610487Y,Ecole primaire des Trois Rives,Public,151,5,61202
0610488Z,Ecole primaire,Public,151,5,61203
0610493E,Ecole primaire,Public,151,5,61208
0610967V,Ecole primaire Yves Duteil Juvigny sous Andaine,Public,151,5,61211
0610499L,Ecole primaire André Mazeline,Public,151,5,61214
0610794G,Ecole maternelle de La Madeleine,Public,101,5,61214
0610860D,Ecole primaire privée Saint Jean,Privé,151,5,61214
0610956H,Section d'enseignement général et professionnel adapté du collège Molière,Public,390,5,61214
0611156A,Collège Françoise Dolto,Public,340,5,61214
0610500M,Ecole primaire Victor Hugo,Public,151,5,61214
0610745D,Collège Molière,Public,340,5,61214
0610027Y,Section d'enseignement professionnel du Lycée polyvalent Napoléon,Public,334,5,61214
0610082H,Ecole maternelle Galleron,Public,101,5,61214
0610691V,Collège privé Foch,Privé,340,5,61214
0610026X,Lycée polyvalent Napoleon,Public,306,5,61214
0610502P,Ecole primaire les Adonides,Public,151,5,61218
0610504S,Ecole élémentaire,Public,151,5,61221
0610505T,Ecole primaire publique de la Visance,Public,151,5,61222
0610507V,Ecole primaire,Public,151,5,61224
0610269L,Ecole élémentaire,Public,151,5,61228
0610550S,Ecole primaire Neuilly-sur-Eure,Public,151,5,61230
0610739X,Collège Felix Leclerc,Public,340,5,61230
0610952D,Ecole primaire privée Notre-Dame (Longny au Perche),Privé,151,5,61230
0610954F,Ecole primaire Longny au Perche,Public,151,5,61230
0610980J,Ecole primaire,Public,151,5,61232
0610513B,Ecole primaire l'orée d'Ecouves,Public,151,5,61234
0610902Z,Ecole primaire,Public,151,5,61240
0610525P,Ecole primaire,Public,151,5,61255
0611144M,Ecole primaire Maurice Gérard,Public,151,5,61258
0610031C,Collège Louis Grenier,Public,340,5,61258
